,dishes_name,emp_id
5427,焖猪手,1109
5428,美妙绝伦之白莲花,1109
5429,凉拌菠菜,1109
5430,剁椒鱼头,1109
5431,清蒸海鱼,1109
5432,五色糯米饭(七色),1109
5433,黄尾袋鼠西拉子红葡萄酒,1109
5434,芝士烩波士顿龙虾,1124
5435,焖猪手,1124
5436,爆炒猪肝,1124
5437,自制猪肉脯,1124
5438,小米南瓜粥,1124
5439,芹菜炒腰花,1124
5440,香菇鸡肉粥,1124
5441,剁椒鱼头,1124
5442,谷稻小庄 ,1124
5443,清蒸海鱼,1124
5444,黄尾袋鼠西拉子红葡萄酒,1124
5445,香酥两吃大虾,1124
5446,凉拌菠菜,1124
5447,凉拌蒜蓉西兰花,1124
5448,桂圆肉红豆八宝饭,1124
5449,清蒸海鱼,1584
5450,白胡椒胡萝卜羊肉汤,1584
5451,冬瓜炒苦瓜,1584
5452,意文柠檬汁 ,1584
5453,大理石奶油蛋糕,1584
5454,小米南瓜粥,1584
5455,蒙古烤羊腿,1584
5456,葱姜炒蟹,1584
5458,爆炒双丝,1584
5459,焖猪手,1086
5460,芝士烩波士顿龙虾,1086
5461,山药养生粥,1086
5462,芹菜炒腰花,1086
5463,爆炒猪肝,1086
5464,自制猪肉脯,1086
5465,清蒸海鱼,1086
5466,清蒸蝶鱼,1086
5467,美妙绝伦之白莲花,1086
5468,辣炒鱿鱼,1086
5469,炝炒大白菜,1086
5470,谷稻小庄 ,1086
5471,大蒜苋菜,1086
5472,凉拌菠菜,1086
5473,桂圆肉红豆八宝饭,1086
5474,香酥两吃大虾,1117
5475,焖猪手,1117
5476,倒立蒸梭子蟹,1117
5477,水煮鱼,1117
5478,麻辣小龙虾,1117
5479,五色糯米饭(七色),1117
5480,芹菜炒腰花,1117
5481,香烤牛排,1117
5482, 42度海之蓝,1117
5483,糖醋蕃茄溜青花,1117
5484,芝士烩波士顿龙虾,1020
5485,豌豆薯仔猪骨汤,1020
5486,焖猪手,1020
5487,谷稻小庄 ,1020
5488,桂圆肉红豆八宝饭,1020
5489,芝士烩波士顿龙虾,1601
5490,焖猪手,1601
5491,芹菜炒腰花,1601
5492,自制猪肉脯,1601
5493,冰糖红豆薏米粥,1601
5494,谷稻小庄 ,1601
5495,红酒炖羊肉,1601
5496,五色糯米饭(七色),1601
5497,芝士烩波士顿龙虾,1171
5498,香酥两吃大虾,1171
5499,法国波尔多AOC干红葡萄酒原,1171
5500,冰糖红豆薏米粥,1171
5501,凉拌萝卜丝,1171
5502,美妙绝伦之白莲花,1171
5503,芝士烩波士顿龙虾,1131
5504,谷稻小庄 ,1131
5505,皮蛋瘦肉粥,1131
5506,大蒜苋菜,1131
5507,红酒炖羊肉,1131
5508,芝士烩波士顿龙虾,1009
5509,清蒸海鱼,1009
5510,爆炒猪肝,1009
5511,凉拌菠菜,1009
5512,53度茅台,1009
5514,山药养生粥,1009
5515,葱姜炒蟹,1009
5516,剁椒鱼头,1294
5517,清蒸蝶鱼,1294
5518,培根紫菜卷,1294
5519,凉拌海带豆芽紫菜,1294
5520,啤酒鸭,1294
5521,五香酱驴肉,1294
5522,独家薄荷鲜虾牛肉卷,1294
5523,爆炒双丝,1294
5524,番茄炖牛腩,1294
5525,葱油凉拌藕片,1294
5526,酸辣藕丁,1294
5527,美妙绝伦之白莲花,1294
5528,糖醋蕃茄溜青花,1294
5529,五彩豆,1294
5531,谷稻小庄 ,1294
5532,香酥两吃大虾,1220
5533,清蒸海鱼,1220
5534,谷稻小庄 ,1220
5535,辣炒鱿鱼,1220
5536,凉拌蒜蓉西兰花,1220
5537,豌豆薯仔猪骨汤,1220
5538,美妙绝伦之白莲花,1220
5539,麻辣小龙虾,1076
5540,番茄炖牛腩,1076
5541,番茄甘蓝,1076
5542,意文柠檬汁 ,1076
5543,一品香酥藕,1076
5544,冰糖红豆薏米粥,1076
5545,香辣腐乳炒虾,1096
5546,自制猪肉脯,1096
5547,芹菜炒腰花,1096
5548,山药养生粥,1096
5549,辣炒鱿鱼,1096
5550,清蒸海鱼,1096
5551,谷稻小庄 ,1096
5552,凉拌菠菜,1096
5553,孜然羊排,1096
5554,南瓜芝士包,1096
5555,鱼香肉丝拌面,1096
5556,黑米恋上葡萄,1096
5557,照烧鸡腿,1096
5558,麻辣小龙虾,1176
5559,姜葱炒花蟹,1176
5560,培根花菜,1176
5561,五色糯米饭(七色),1176
5563,干锅田鸡,1176
5564,木须豌豆,1176
5565,黄尾袋鼠西拉子红葡萄酒,1176
5566,哈尔滨啤酒罐装,1176
5567,葱油凉拌藕片,1176
5568,黄花菜炒木耳,1176
5569,番茄炖牛腩,1176
5570,皮蛋瘦肉粥,1176
5571,蒜香辣花甲,1176
5572,葡萄奶酥(超酥香的饼干),1176
5573,爆炒双丝,1176
5574,红酒土豆烧鸭腿,1176
5575,桂圆枸杞鸽子汤,1176
5576,香酥两吃大虾,1429
5577,自制猪肉脯,1429
5578,水煮鱼,1429
5579,剁椒鱼头,1429
5580,小米南瓜粥,1429
5581,凉拌蒜蓉西兰花,1429
5582,红酒炖羊肉,1429
5583,凉拌菠菜,1429
5584,皮蛋瘦肉粥,1429
5585,冰糖红豆薏米粥,1429
5586,辣炒鱿鱼,1429
5587,大理石奶油蛋糕,1429
5588,南瓜枸杞小饼干,1429
5589,番茄炖牛腩,1429
5590,紫薯面包卷,1429
5591,蒙古烤羊腿,1429
5592,核桃葡萄干土司,1429
5593,清爽拌凉面,1429
5594,鱼香肉丝拌面,1429
5595,独家薄荷鲜虾牛肉卷,1429
5596,五色糯米饭(七色),1429
5597,黑米恋上葡萄,1429
5598,香辣腐乳炒虾,1083
5599,水煮鱼,1083
5601,番茄有机花菜,1083
5602,意文柠檬汁 ,1083
5603,香酥两吃大虾,1073
5604,豌豆薯仔猪骨汤,1073
5605,焖猪手,1073
5606,爆炒猪肝,1073
5607,剁椒鱼头,1073
5608,自制猪肉脯,1073
5609,辣炒鱿鱼,1073
5610,芹菜炒腰花,1073
5611,美妙绝伦之白莲花,1073
5612,凉拌菠菜,1073
5614,焖猪手,1448
5615,香酥两吃大虾,1448
5616,爆炒猪肝,1448
5617,自制猪肉脯,1448
5618,芹菜炒腰花,1448
5619,辣炒鱿鱼,1448
5620,剁椒鱼头,1448
5621,凉拌菠菜,1448
5622,红酒炖羊肉,1448
5623,谷稻小庄 ,1448
5625,干锅田鸡,1448
5626,香烤牛排,1448
5627,香酥两吃大虾,1024
5628,焖猪手,1024
5629,豌豆薯仔猪骨汤,1024
5630,爆炒猪肝,1024
5631,芹菜炒腰花,1024
5632,辣炒鱿鱼,1024
5633,剁椒鱼头,1024
5634,凉拌菠菜,1024
5636,路易拉菲红酒干红,1024
5637,蒜香辣花甲,1024
5638,香酥两吃大虾,1126
5639,自制猪肉脯,1126
5640,焖猪手,1126
5641,豌豆薯仔猪骨汤,1126
5642,芹菜炒腰花,1126
5643,辣炒鱿鱼,1126
5644,剁椒鱼头,1126
5645,水煮鱼,1126
5646,农夫山泉NFC果汁100%橙汁,1126
5648,蒙古烤羊腿,1126
5649,凉拌菠菜,1126
5650,美妙绝伦之白莲花,1126
5651,麻辣小龙虾,1140
5652,蒙古烤羊腿,1140
5653,辣炒鱿鱼,1140
5654,芹菜炒腰花,1140
5655,凉拌菠菜,1140
5656,爆炒猪肝,1140
5657,香烤牛排,1140
5659,爆炒猪肝,1144
5660,豌豆薯仔猪骨汤,1144
5661,焖猪手,1144
5662,麻辣小龙虾,1144
5663,芹菜炒腰花,1144
5664,辣炒鱿鱼,1144
5665,香烤牛排,1144
5666,蒙古烤羊腿,1144
5667,水煮鱼,1144
5668,自制猪肉脯,1144
5670,纸杯蛋糕,1144
5671,谷稻小庄 ,1144
5672,哈尔滨啤酒罐装,1144
5673, 北冰洋汽水 ,1144
5675,酸辣藕丁,1200
5676,蒜香辣花甲,1200
5677,番茄有机花菜,1200
5678,意文柠檬汁 ,1200
5679,辣炒鱿鱼,1270
5681,香菇鹌鹑蛋,1270
5682,青炒扁豆,1270
5683,黄尾袋鼠西拉子红葡萄酒,1270
5684,麻辣小龙虾,1205
5685,杭椒鸡珍,1205
5686,番茄炖秋葵,1205
5687,辣炒田螺,1205
5688,独家薄荷鲜虾牛肉卷,1205
5689,糖醋蕃茄溜青花,1205
5690,谷稻小庄 ,1205
5691,法国波尔多AOC干红葡萄酒原,1205
5693,自制猪肉脯,1205
5694,山药养生粥,1205
5695,五色糯米饭(七色),1205
5696,桂圆枸杞鸽子汤,1205
5697,凉拌蒜蓉西兰花,1205
5698,大蒜苋菜,1205
5699,姜葱炒花蟹,1205
5700,避风塘炒蟹,1524
5701,蒜香辣花甲,1524
5702,花蛤蒸蛋,1524
5703,意文柠檬汁 ,1524
5704,番茄甘蓝,1524
5706,黄尾袋鼠西拉子红葡萄酒,1524
5707,酸辣藕丁,1524
5708,皮蛋瘦肉粥,1524
5709,西瓜胡萝卜沙拉,1524
5710,糖醋蕃茄溜青花,1524
5711,芝士烩波士顿龙虾,1270
5712,豌豆薯仔猪骨汤,1270
5713,焖猪手,1270
5714,爆炒猪肝,1270
5715,芹菜炒腰花,1270
5716,自制猪肉脯,1270
5717,辣炒鱿鱼,1270
5718,剁椒鱼头,1270
5719,凉拌菠菜,1270
5720,红酒炖羊肉,1270
5721,美妙绝伦之白莲花,1270
5722,蒙古烤羊腿,1270
5723,孜然羊排,1270
5725,香酥两吃大虾,1457
5726,爆炒猪肝,1457
5727,焖猪手,1457
5728,自制猪肉脯,1457
5729,剁椒鱼头,1457
5730,芹菜炒腰花,1457
5731,谷稻小庄 ,1457
5732,辣炒鱿鱼,1457
5733,白胡椒胡萝卜羊肉汤,1457
5734,大蒜苋菜,1457
5735,孜然羊排,1457
5736,香菇鹌鹑蛋,1457
5738,不加一滴油的酸奶蛋糕,1457
5739,蒜香辣花甲,1457
5740,大理石奶油蛋糕,1457
5741,黄尾袋鼠西拉子红葡萄酒,1457
5742,香酥两吃大虾,1131
5743,焖猪手,1131
5744,豌豆薯仔猪骨汤,1131
5745,爆炒猪肝,1131
5746,自制猪肉脯,1131
5747,凉拌菠菜,1131
5748,芹菜炒腰花,1131
5749,大理石奶油蛋糕,1131
5750,孜然羊排,1131
5752,焖猪手,1410
5753,豌豆薯仔猪骨汤,1410
5754,油焖麻辣虾,1410
5755,自制猪肉脯,1410
5756,谷稻小庄 ,1410
5757,凉拌菠菜,1410
5758,辣炒鱿鱼,1410
5759,芹菜炒腰花,1410
5760,农夫山泉NFC果汁100%橙汁,1410
5761,剁椒鱼头,1410
5762, 北冰洋汽水 ,1410
5763,姜葱炒花蟹,1410
5764,蒙古烤羊腿,1410
5765,蒜香辣花甲,1410
5767,辣炒海带丝,1410
5768,葱油凉拌藕片,1410
5769,香酥两吃大虾,986
5770,自制猪肉脯,986
5771,焖猪手,986
5772,谷稻小庄 ,986
5773,凉拌菠菜,986
5774,白胡椒胡萝卜羊肉汤,986
5776,香酥两吃大虾,1391
5777,倒立蒸梭子蟹,1391
5778,谷稻小庄 ,1391
5779,美妙绝伦之白莲花,1391
5780,辣炒鱿鱼,1391
5781,剁椒鱼头,1391
5782,爆炒鳝碌,1391
5783, 北冰洋汽水 ,1391
5784,酸辣藕丁,1391
5785,蒜香包,1391
5786,农夫山泉NFC果汁100%橙汁,1391
5787,蛋挞,1391
5789,葡萄奶酥(超酥香的饼干),1391
5790,西瓜胡萝卜沙拉,1391
5791,孜然羊排,1391
5792,蒙古烤羊腿,1391
5793,香辣爆羊肝,1391
5794,水煮鱼,1391
5795,凉拌菠菜,1391
5796,鱼香肉丝拌面,1391
5797,黄花菜炒木耳,1391
5798,豌豆薯仔猪骨汤,1391
5799,鲜美鳝鱼,1147
5800,凉拌海带豆芽紫菜,1147
5801,重庆特色油烧兔,1147
5802,牛尾汤,1147
5803,香辣爆羊肝,1147
5804,拌土豆丝,1147
5805,金玉良缘,1147
5806,53度茅台,1147
5807,谷稻小庄 ,1147
5808,西瓜胡萝卜沙拉,1147
5809,五色糯米饭(七色),1147
5810,黄油曲奇饼干,1147
5811,葡萄奶酥(超酥香的饼干),1147
5812,清爽拌凉面,1147
5813,广式虾仁肠粉,1147
5814,土豆西红柿汤面,1147
5815,香辣腐乳炒虾,1147
5816,蒜香辣花甲,1140
5817,培根紫菜卷,1140
5818,番茄蛋汤,1140
5820,番茄甘蓝,1140
5821,哈尔滨啤酒罐装,1140
5822,核桃葡萄干土司,1598
5823,爆炒鸡翅,1598
5824,辣炒田螺,1598
5825,紫薯面包卷,1598
5826,白胡椒胡萝卜羊肉汤,1598
5827,百里香奶油烤红酒牛肉,1598
5828,打卤面,1598
5829,鱼香肉丝拌面,1598
5830,路易拉菲红酒干红,1598
5831,黄花菜炒木耳,1598
5832,培根花菜,1598
5833,泡椒凤爪,1598
5834,皮蛋瘦肉粥,1598
5835,避风塘炒蟹,1125
5836,拌土豆丝,1125
5837,香辣爆羊肝,1125
5839, 北冰洋汽水 ,1125
5840,冰镇花螺,1517
5841,爆炒猪肝,1517
5842,木须豌豆,1517
5843,桂圆枸杞鸽子汤,1517
5844,青炒扁豆,1517
5845,法国波尔多AOC干红葡萄酒原,1517
5846,番茄有机花菜,1517
5847,老式面包,1517
5848,山药养生粥,1517
5849,蒜香包,1517
5850,酸辣汤面,1517
5851,黑米恋上葡萄,1517
5852,孜然羊排,1517
5853,桂圆肉红豆八宝饭,1517
5854,水煮鱼,1517
5855,白胡椒胡萝卜羊肉汤,1028
5856,香酥两吃大虾,1028
5857,芝麻烤紫菜,1028
5858,杭椒鸡珍,1028
5859,豌豆薯仔猪骨汤,1028
5860,谷稻小庄 ,1028
5861,美妙绝伦之白莲花,1028
5862,凉拌菠菜,1028
5863,纸杯蛋糕,1028
5864,五色糯米饭(七色),1028
5865,西瓜胡萝卜沙拉,1028
5866,辣炒鱿鱼,1028
5867,美妙绝伦之白莲花,1394
5868,清蒸海鱼,1394
5869,快炒黄鳝,1394
5871,清炒菊花菜,1394
5872,张裕葡萄酒张裕赤霞珠干红,1394
5873,麻辣小龙虾,1118
5874,芹菜炒腰花,1118
5875,皮蛋瘦肉粥,1118
5876,香酥两吃大虾,1178
5877,爆炒猪肝,1178
5878,谷稻小庄 ,1178
5879,凉拌菠菜,1178
5880,蒙古烤羊腿,1010
5881,西瓜胡萝卜沙拉,1010
5882,香菇鹌鹑蛋,1010
5883,意文柠檬汁 ,1010
5884,打卤面,1010
5885,清爽拌凉面,1010
5886,姜葱炒花蟹,1008
5887,爆炒猪肝,1008
5888,辣炒鱿鱼,1008
5889,葱姜炒蟹,1008
5890,凉拌菠菜,1008
5891,盘蟹蒸蛋,1147
5892,香辣爆羊肝,1147
5893,爆炒鳝碌,1147
5894,核桃葡萄干土司,1147
5895,番茄炖牛腩,1147
5896,重庆特色油烧兔,1147
5897,土豆西红柿汤面,1147
5898,桂圆肉红豆八宝饭,1147
5899,泡椒凤爪,1147
5900,芝士烩波士顿龙虾,1130
5901,剁椒鱼头,1130
5902,培根紫菜卷,1130
5903,芝麻烤紫菜,1130
5904,番茄蛋汤,1130
5905,啤酒鸭,1130
5906,凉拌菠菜,1130
5907,大蒜苋菜,1130
5908,爆炒双丝,1130
5909,52度泸州老窖 ,1130
5910,谷稻小庄 ,1130
5911,咖啡奶香面包,1130
5912,西瓜胡萝卜沙拉,1130
5913,牛奶卷,1130
5914,五色糯米饭(七色),1130
5915,小米南瓜粥,1130
5916,冰糖红豆薏米粥,1130
5917,牛肉鸡蛋肠粉,1130
5918, 北冰洋汽水 ,1130
5919,麻辣小龙虾,1159
5920,芝士烩波士顿龙虾,1159
5921,香酥两吃大虾,1159
5922,路易拉菲红酒干红,1159
5923,蒙古烤羊腿,1159
5924,芹黄鳝丝,1159
5925,重庆特色油烧兔,1159
5927,辣炒海带丝,1014
5928,香烤牛排,1014
5929,皮蛋瘦肉粥,1014
5930,豌豆薯仔猪骨汤,1014
5931,葡萄奶酥(超酥香的饼干),1014
5933,酸辣藕丁,1014
5934,盘蟹蒸蛋,1133
5935,清蒸蝶鱼,1133
5936,牛尾汤,1133
5937,白胡椒胡萝卜羊肉汤,1133
5938,金玉良缘,1133
5939,番茄炖秋葵,1133
5940,谷稻小庄 ,1133
5941,咖啡奶香面包,1133
5943,牛肉鸡蛋肠粉,1133
5944,小炒羊腰,1133
5945,美妙绝伦之白莲花,1133
5946,剁椒鱼头,1576
5947,蒙古烤羊腿,1576
5948,香辣爆羊肝,1576
5949,泡椒凤爪,1576
5950,凉拌菠菜,1576
5951,炝炒大白菜,1576
5952, 北冰洋汽水 ,1576
5953,酸辣藕丁,1576
5955,酸辣汤面,1576
5956,青岛啤酒罐装,1562
5957,法国波尔多AOC干红葡萄酒原,1562
5958,农夫山泉NFC果汁100%橙汁,1562
5959,麻辣小龙虾,1562
5960,牛奶卷,1562
5963,黄花菜炒木耳,1562
5964,糖醋蕃茄溜青花,1562
5965,辣炒花蛤,1562
5966,辣炒海带丝,1562
5967,辣炒鱿鱼,1562
5968,爆炒鸡翅,1562
5969,避风塘炒蟹,1562
5970,酸辣藕丁,1562
5971,凉拌蒜蓉西兰花,1562
5972,冰糖红豆薏米粥,1562
5973,姜葱炒花蟹,1162
5974,水煮鱼,1162
5975,桂圆枸杞鸽子汤,1162
5976,糖醋蕃茄溜青花,1162
5977,意文柠檬汁 ,1162
5978,蒜香辣花甲,1162
5979,五色糯米饭(七色),1162
5980,黄尾袋鼠西拉子红葡萄酒,1162
5981,葡萄奶酥(超酥香的饼干),1162
5982,凉拌海带豆芽紫菜,1162
5984,大蒜苋菜,1162
5985,香酥两吃大虾,1483
5986,自制猪肉脯,1483
5987,香菇鹌鹑蛋,1483
5988,酸辣藕丁,1483
5989,凉拌菠菜,1483
5990,山药养生粥,1483
5991,五色糯米饭(七色),1483
5992,肉丁茄子,1483
5993,番茄有机花菜,1483
5994,花蛤蒸蛋,1483
5995,红酒土豆烧鸭腿,1483
5996,蒜蓉生蚝,1483
5997,50度古井贡酒,1483
5998,意文柠檬汁 ,1483
6000,独家薄荷鲜虾牛肉卷,1483
6001,咖啡奶香面包,1483
6002,番茄炖秋葵,1483
6003,美妙绝伦之白莲花,1111
6004,爆炒双丝,1111
6005, 北冰洋汽水 ,1111
6007,芝士烩波士顿龙虾,1258
6008,自制猪肉脯,1258
6009,爆炒猪肝,1258
6010,芹菜炒腰花,1258
6011,焖猪手,1258
6012,豌豆薯仔猪骨汤,1258
6013,谷稻小庄 ,1258
6014,清蒸海鱼,1258
6015,冰糖红豆薏米粥,1258
6016,凉拌菠菜,1258
6017,炝炒大白菜,1258
6018,大蒜苋菜,1258
6019,美妙绝伦之白莲花,1258
6020,五色糯米饭(七色),1258
6021,凉拌蒜蓉西兰花,1258
6022, 北冰洋汽水 ,1271
6023,姜葱炒花蟹,1271
6024,谷稻小庄 ,1271
6025,番茄甘蓝,1271
6026,水煮鱼,1271
6027,爆炒双丝,1271
6028,自制猪肉脯,1271
6030,冰镇花螺,1271
6031,木须豌豆,1271
6032,广式虾仁肠粉,1271
6033,黄尾袋鼠西拉子红葡萄酒,1271
6034,南瓜枸杞小饼干,1271
6035,香菇鸡肉粥,1271
6037,香烤牛排,1589
6038,炝炒大白菜,1589
6039,凉拌蒜蓉西兰花,1589
6041,谷稻小庄 ,1589
6042,木须豌豆,1589
6043,香酥两吃大虾,1453
6044,爆炒猪肝,1453
6045,焖猪手,1453
6046,芹菜炒腰花,1453
6047,凉拌菠菜,1453
6048,凉拌蒜蓉西兰花,1453
6049,五色糯米饭(七色),1453
6051,芝士烩波士顿龙虾,1180
6052,焖猪手,1180
6053,自制猪肉脯,1180
6054,香菇鸡肉粥,1180
6055,芹菜炒腰花,1180
6056,辣炒鱿鱼,1180
6057,清蒸海鱼,1180
6058,小米南瓜粥,1180
6059, 北冰洋汽水 ,1180
6060,露露无糖杏仁露,1180
6061,水煮鱼,1180
6062,剁椒鱼头,1180
6063,葱姜炒蟹,1180
6064,大理石奶油蛋糕,1180
6065,核桃葡萄干土司,1180
6066,拌土豆丝,1180
6067,52度泸州老窖 ,1180
6068,爆炒双丝,1180
6069,清蒸蝶鱼,1112
6070,芝士烩波士顿龙虾,1112
6071,孜然羊排,1112
6072,番茄甘蓝,1112
6073,拌土豆丝,1112
6074,培根花菜,1112
6075,黄花菜炒木耳,1112
6077,谷稻小庄 ,1112
6078,香酥两吃大虾,1176
6079,自制猪肉脯,1176
6080,不加一滴油的酸奶蛋糕,1176
6081,50度古井贡酒,1176
6082,黑米恋上葡萄,1176
6083,焖猪手,1176
6084,芹菜炒腰花,1176
6085,倒立蒸梭子蟹,1176
6086,大蒜苋菜,1176
6087,大理石奶油蛋糕,1176
6088,芝士烩波士顿龙虾,1176
6089,倒立蒸梭子蟹,1192
6090,剁椒鱼头,1192
6091,大蒜苋菜,1192
6092,凉拌蒜蓉西兰花,1192
6093,肉丁茄子,1192
6094,番茄炖秋葵,1192
6095,美妙绝伦之白莲花,1192
6096,金玉良缘,1192
6097,50度古井贡酒,1192
6099,姜葱炒花蟹,1088
6100,辣炒花蛤,1088
6101,油焖麻辣虾,1088
6102,剁椒鱼头,1088
6103,葱油凉拌藕片,1088
6104,老式面包,1088
6106,青岛啤酒罐装,1088
6107,肉丁茄子,1088
6108,黑米恋上葡萄,1088
6110,超人气广式肠粉,1088
6111,糖醋蕃茄溜青花,1088
6112,桂圆枸杞鸽子汤,1088
6113,法国波尔多AOC干红葡萄酒原,1088
6114,蛋挞,1088
6115,清炒菊花菜,1088
6116,番茄炖秋葵,1088
6117,芝士烩波士顿龙虾,1383
6118,豌豆薯仔猪骨汤,1383
6119,焖猪手,1383
6120,爆炒猪肝,1383
6121,香酥两吃大虾,1383
6122,油焖麻辣虾,1383
6123,香菇鹌鹑蛋,1383
6124,自制猪肉脯,1383
6125,不加一滴油的酸奶蛋糕,1383
6126,芹菜炒腰花,1383
6127,皮蛋瘦肉粥,1383
6128,山药养生粥,1383
6129,52度泸州老窖 ,1383
6130,辣炒鱿鱼,1024
6131,凉拌菠菜,1024
6132,炝炒大白菜,1024
6134, 北冰洋汽水 ,1024
6135,油焖麻辣虾,1292
6136,自制猪肉脯,1292
6137,冰糖红豆薏米粥,1292
6138,水煮鱼,1292
6139,谷稻小庄 ,1292
6140,凉拌蒜蓉西兰花,1292
6141,紫薯面包卷,1292
6142,鱼香肉丝拌面,1292
6143,芹菜炒腰花,1256
6144,芝士烩波士顿龙虾,1256
6145,爆炒猪肝,1256
6146,凉拌菠菜,1256
6147,焖猪手,1256
6148,自制猪肉脯,1256
6149,小米南瓜粥,1256
6150,香菇鸡肉粥,1256
6151,清蒸海鱼,1256
6152,剁椒鱼头,1256
6153,牛尾汤,1256
6154,凉拌蒜蓉西兰花,1256
6155,谷稻小庄 ,1256
6156,香酥两吃大虾,1256
6157,五色糯米饭(七色),1256
6158,爆炒双丝,1113
6159,蒜蓉生蚝,1113
6160,焖猪手,1113
6161,番茄甘蓝,1113
6162,美妙绝伦之白莲花,1113
6163,凉拌萝卜丝,1113
6164,谷稻小庄 ,1113
6165,五色糯米饭(七色),1113
6166,自制猪肉脯,1076
6167,芝士烩波士顿龙虾,1076
6168,辣炒鱿鱼,1076
6169,清蒸海鱼,1076
6170,金玉良缘,1076
6171,水煮鱼,1076
6172,白斩鸡,1076
6173,照烧鸡腿,1076
6174,培根紫菜卷,1076
6175,五彩藕苗,1076
6176,葱油凉拌藕片,1076
6177,意文柠檬汁 ,1076
6178,谷稻小庄 ,1076
6179,鸡蛋、肉末肠粉,1076
6180,超人气广式肠粉,1076
6181,黄尾袋鼠西拉子红葡萄酒,1076
6182,核桃葡萄干土司,1076
6183,焖猪手,1017
6184,芝士烩波士顿龙虾,1017
6185,爆炒猪肝,1017
6186,芹菜炒腰花,1017
6187,自制猪肉脯,1017
6188,清蒸蝶鱼,1017
6189,辣炒鱿鱼,1017
6190,清蒸海鱼,1017
6191,山药养生粥,1017
6192,谷稻小庄 ,1017
6193,大蒜苋菜,1017
6194,炝炒大白菜,1017
6195,美妙绝伦之白莲花,1017
6196,桂圆肉红豆八宝饭,1017
6197,香酥两吃大虾,1139
6198,自制猪肉脯,1139
6199,清蒸蝶鱼,1139
6200,百里香奶油烤红酒牛肉,1139
6201,芝士烩波士顿龙虾,1139
6202,52度泸州老窖 ,1139
6204,清蒸蝶鱼,989
6205,番茄有机花菜,989
6206,蒙古烤羊腿,989
6207,金玉良缘,989
6208,意文柠檬汁 ,989
6209,清爽拌凉面,989
6210,芝士烩波士顿龙虾,1581
6211,焖猪手,1581
6212,皮蛋瘦肉粥,1581
6213,谷稻小庄 ,1581
6214,美妙绝伦之白莲花,1581
6215,桂圆肉红豆八宝饭,1581
6216,芝士烩波士顿龙虾,1140
6217,豌豆薯仔猪骨汤,1140
6218,焖猪手,1140
6219,自制猪肉脯,1140
6220,拌土豆丝,1140
6221,香酥两吃大虾,984
6222,水煮鱼,984
6223,蒙古烤羊腿,984
6224,白斩鸡,984
6225,美妙绝伦之白莲花,984
6226,清炒菊花菜,984
6227,金玉良缘,984
6228,肉丁茄子,984
6229,38度剑南春 ,984
6230,五色糯米饭(七色),984
6231,五香酱驴肉,984
6232,芝士烩波士顿龙虾,1289
6233,焖猪手,1289
6234,自制猪肉脯,1289
6235,芹菜炒腰花,1289
6236,辣炒鱿鱼,1289
6237,冰糖红豆薏米粥,1289
6238,剁椒鱼头,1289
6239,谷稻小庄 ,1289
6240,炝炒大白菜,1289
6241,蒙古烤羊腿,1289
6242,五色糯米饭(七色),1289
6243,凉拌菠菜,1289
6244,香辣腐乳炒虾,1289
6245,酸辣汤面,1289
6246,爆炒猪肝,1289
6247,香辣腐乳炒虾,1550
6248,芹菜炒腰花,1550
6249,自制猪肉脯,1550
6250,皮蛋瘦肉粥,1550
6251,小米南瓜粥,1550
6252,冰糖红豆薏米粥,1550
6253,辣炒鱿鱼,1550
6254,谷稻小庄 ,1550
6255,五香酱驴肉,1550
6256,水煮鱼,1550
6257,五色糯米饭(七色),1550
6258,黄花菜炒木耳,1550
6259,鱼香肉丝拌面,1550
6260,独家薄荷鲜虾牛肉卷,1550
6261,清爽拌凉面,1550
6262,清炒菊花菜,1550
6263,番茄有机花菜,1550
6264,培根紫菜卷,1550
6265,芝士烩波士顿龙虾,1260
6266,皮蛋瘦肉粥,1260
6267,香菇鸡肉粥,1260
6268,花蛤蒸蛋,1141
6269,五彩豆,1141
6270,孜然羊排,1141
6271,爆炒猪肝,1141
6272,照烧鸡腿,1141
6273,油焖麻辣虾,1141
6274,番茄炖牛腩,1141
6275,五彩藕苗,1141
6276,大蒜苋菜,1141
6277,西瓜胡萝卜沙拉,1141
6279,香菇鹌鹑蛋,1141
6280, 42度海之蓝,1141
6281,爆炒双丝,1141
6282,香酥两吃大虾,1215
6283,自制猪肉脯,1215
6284,香菇鸡肉粥,1215
6285,芝士烩波士顿龙虾,1215
6286,百里香奶油烤红酒牛肉,1215
6287,照烧鸡腿,1215
6288,意文柠檬汁 ,1215
6289,酸辣汤面,1215
6290,美妙绝伦之白莲花,1215
6291,超人气广式肠粉,1215
6292,五色糯米饭(七色),1215
6293,麻辣小龙虾,1215
6294,水煮鱼,1215
6295,大理石奶油蛋糕,1215
6296,凉拌菠菜,1215
6297,皮蛋瘦肉粥,1215
6298,蛋挞,1215
6299,黑米恋上葡萄,1215
6302,红酒土豆烧鸭腿,1215
6303,蒜蓉生蚝,1215
6304,蒜香辣花甲,1215
6305,培根花菜,1215
6306,五香酱驴肉,1215
6307,五彩藕苗,1215
6308,番茄有机花菜,1215
6309,糖醋蕃茄溜青花,1215
6310,53度茅台,1215
6311,谷稻小庄 ,1215
6312,麻辣小龙虾,1083
6313,独家薄荷鲜虾牛肉卷,1083
6314,水煮鱼,1083
6315,番茄炖牛腩,1083
